id,MarketId,Name,WriteDate
985,18596,Power Life,2021-06-24 13:53:04.000000
986,19319,JollyCash,2021-06-24 13:53:08.000000
987,17762,PALUBA,2021-06-24 13:53:08.000000
988,17324,Batuta,2021-06-24 13:53:08.000000
989,13642,Стар-маркет,2021-06-24 13:53:08.000000
990,16392,kyoshop.by,2021-06-24 13:57:49.000000
991,10882,БКС,2021-06-24 13:57:49.000000
992,17714,Велес-2010,2021-06-24 13:57:49.000000
993,8496,Шаргуд-Бел,2021-06-24 13:57:49.000000
994,15137,dilershop,2021-06-24 13:57:54.000000
995,12808,Toner.by,2021-06-24 13:57:56.000000
996,19486,Poweravto,2021-06-24 13:58:07.000000
997,5781,Batareiki,2021-06-24 13:58:09.000000
998,14550,b-p-s.by,2021-06-24 13:58:12.000000
999,18994,R-Tech,2021-06-24 14:03:04.000000
1000,17554,азима.бай,2021-06-24 14:03:59.000000
1001,19106,О5,2021-06-24 14:07:49.000000
1002,18678,Unimarket.,2021-06-24 14:17:40.000000
1003,16204,Dadget,2021-06-24 14:17:40.000000
1004,15982,irobots.by,2021-06-24 14:17:41.000000
1005,18138,evromarket.by,2021-06-24 14:19:20.000000
1006,18310,lovivolny,2021-06-24 14:19:33.000000
1007,11580,Sicurit,2021-06-24 14:20:43.000000
1008,5764,Автотюнинг,2021-06-24 14:21:40.000000
1009,18460,AVTOGRAD,2021-06-24 14:22:00.000000
1010,16647,NAVITERA,2021-06-24 14:22:34.000000
1011,16818,CoffeeСlean,2021-06-24 14:23:15.000000
1012,17113,cooking chef,2021-06-24 14:23:16.000000
1013,13118,dune,2021-06-24 14:23:52.000000
1014,1668,Alpine-audio,2021-06-24 14:24:05.000000
1015,18620,Nami,2021-06-24 14:24:52.000000
1016,9356,Ёлки в Минске,2021-06-24 14:24:59.000000
1017,9401,MIRВТ.BY,2021-06-24 14:25:04.000000
1018,18870,Анлим.бел,2021-06-24 14:25:09.000000
1019,13643,kreslomeshok,2021-06-24 14:25:28.000000
1020,17241,billiardmaster.by,2021-06-24 14:25:35.000000
1021,19360,Никита Групп,2021-06-24 14:26:29.000000
1022,15780,2KITA,2021-06-24 14:39:59.000000
1023,17392,LoveLand,2021-06-24 14:40:40.000000
1024,979,TEXNOROOM,2021-06-24 14:48:50.000000
1025,14697,XXLSHOP,2021-06-24 15:12:13.000000
1026,2974,rubl,2021-06-24 17:19:01.000000
1027,17085,ZAGOROD,2021-06-24 17:49:41.000000
1028,4675,ionizator,2021-06-24 18:09:18.000000
1029,13409,Lefan,2021-06-24 18:19:56.000000
1030,3735,megashop.,2021-06-24 20:22:29.000000
1031,18212,ugolok,2021-06-24 22:14:41.000000
1032,14759,nefrit,2021-06-24 22:49:48.000000
1033,16341,i-center,2021-06-25 09:24:46.000000
1034,960,9watt,2021-06-25 10:16:47.000000
1035,14158,Телефон,2021-06-25 10:24:27.000000
1036,7260,Vipzont,2021-06-25 11:30:53.000000
1037,16235,220minsk,2021-06-25 13:09:01.000000
1038,17099,TORAS,2021-06-25 13:11:42.000000
1039,14320,vashkamin.by,2021-06-25 15:15:45.000000
1040,13766,TradeBooK.by,2021-06-25 15:52:08.000000
1041,19170,"""Mobistore""",2021-06-25 16:12:21.000000
1042,8095,КВАДРАТ,2021-06-25 18:20:38.000000
1043,19448,safari24,2021-06-25 19:44:34.000000
1044,16069,АВТОШИНА,2021-06-25 20:08:34.000000
1045,19239,ZERCALO.BY,2021-06-25 22:56:58.000000
1046,1547,LDA-tehno,2021-06-26 11:33:14.000000
1047,15942,Strelaonline,2021-06-26 13:50:09.000000
1048,15493,JUST-MOBILE,2021-06-26 21:49:26.000000
1049,1777,X-Market,2021-06-27 11:46:40.000000
1050,1693,Mir-lodok,2021-06-27 22:43:14.000000
1051,605,MobilePlus,2021-06-28 03:06:52.000000
1052,15503,Lanari,2021-06-28 10:51:11.000000
1053,15814,roboexpert,2021-06-28 10:51:32.000000
1054,1031,"ЧУП ""СВКомп плюс""",2021-06-28 12:15:39.000000
1055,852,Смарт Точка,2021-06-28 12:31:27.000000
1056,15578,Supervelo,2021-06-28 12:43:01.000000
1057,19480,4seasons,2021-06-28 14:11:13.000000
1058,19482,onlinemall,2021-06-28 15:09:12.000000
1059,2661,Navik,2021-06-28 15:46:05.000000
1060,19237,AIRSOL,2021-06-28 16:54:46.000000
1061,13870,ON-BIKE,2021-06-28 17:00:26.000000
1062,17899,АКТИВЭНЕРГО,2021-06-28 18:18:44.000000
1063,13124,МегаМолл,2021-06-28 20:47:49.000000
1064,18828,DMV,2021-06-28 21:29:52.000000
1065,4670,1z,2021-06-29 02:12:36.000000
1066,18579,Электрон,2021-06-29 11:50:29.000000
1067,17042,irrigator,2021-06-29 12:54:55.000000
1068,19071,Интернет-магазин Хоттабыч,2021-06-29 13:47:05.000000
1069,15397,plum.by,2021-06-29 13:53:51.000000
1070,18939,ohh.by,2021-06-29 14:13:43.000000
1071,14098,schaublorenz,2021-06-29 14:52:08.000000
1072,15413,БЮРО МОНТАЖНИКА,2021-06-29 16:22:32.000000
1073,12727,Luxdоm,2021-06-29 16:48:46.000000
1074,18187,velodorozhka,2021-06-29 17:58:24.000000
1075,14959,pandababy,2021-06-29 18:39:22.000000
1076,15801,Мегалайнер,2021-06-29 19:16:22.000000
1077,15810,appstore,2021-06-29 20:58:56.000000
1078,18128,VPLab Outlet,2021-06-30 04:15:24.000000
1079,15842,e-dom.by,2021-06-30 04:24:56.000000
1080,8162,LAM,2021-06-30 04:24:56.000000
1081,13745,jsmarket,2021-06-30 04:24:56.000000
1082,17889,Достройдом,2021-06-30 04:24:56.000000
1083,6717,До порога.,2021-06-30 04:24:56.000000
1084,16001,laminate.by,2021-06-30 04:24:56.000000
1085,16239,lama.by,2021-06-30 04:24:57.000000
1086,5479,igro,2021-06-30 04:24:57.000000
1087,16484,Экабуд.бел,2021-06-30 04:24:57.000000
1088,18683,Сильный пол - салон напольных покрытий,2021-06-30 04:24:57.000000
1089,17687,Империя Пола.,2021-06-30 04:24:58.000000
1090,8965,Европаркет,2021-06-30 04:24:58.000000
1091,14508,lovisnami,2021-06-30 05:11:49.000000
1092,12918,Tarkett-DOM.by,2021-06-30 06:11:18.000000
1093,19182,EZCASE-Кожаные изделия,2021-06-30 06:21:06.000000
1094,19294,HaSTART,2021-06-30 11:36:05.000000
1095,19502,7107,2021-06-30 12:49:33.000000
1096,17796,"PUMP Насосы для водоснабжения, отопления, канализации",2021-06-30 14:03:47.000000
1097,14443,Компания «TW tehnowinner »,2021-06-30 14:38:38.000000
1098,19456,Comf-Pro,2021-06-30 14:57:31.000000
1099,19457,Ergosmart,2021-06-30 15:13:03.000000
1100,18832,hitech-shop,2021-07-01 06:26:59.000000
1101,9504,kopirka,2021-07-02 01:16:39.000000
1102,18589,Аsavto,2021-07-02 01:30:42.000000
1103,17541,masterdom,2021-07-02 01:40:16.000000
1104,18190,Cityfort,2021-07-02 01:48:44.000000
1105,18815,Beliz,2021-07-02 01:51:03.000000
1106,19504,Bydom!,2021-07-02 01:52:32.000000
1107,18209,3340,2021-07-02 02:16:21.000000
1108,3278,Kindle,2021-07-02 02:36:08.000000
1109,13722,Бензомир,2021-07-02 02:38:47.000000
1110,19497,ELECTRO MARKET БЕЗНАЛ,2021-07-02 02:41:23.000000
1111,2338,vika-auto,2021-07-02 02:44:06.000000
1112,16079,Parts.by,2021-07-02 02:57:50.000000
1113,19503,Foroom,2021-07-02 03:11:59.000000
1114,5512,Dreller,2021-07-02 09:46:17.000000
1115,17900,omg,2021-07-02 13:00:51.000000
1116,19323,БАЙ ТЕХНОСТАР,2021-07-02 15:15:17.000000
1117,19475,Autobeat,2021-07-02 17:26:57.000000
1118,17007,coala,2021-07-02 23:38:52.000000
1119,17007,coala,2021-07-02 23:38:52.000000
1120,16373,parikmag,2021-07-03 12:35:18.000000
1121,19205,FixSvet,2021-07-03 22:39:02.000000
1122,12834,bibic,2021-07-03 23:25:06.000000
1123,3164,Альфакан,2021-07-05 09:48:18.000000
1124,7226,Nippon.,2021-07-05 11:46:44.000000
1125,17634,КЛИМАТ А+,2021-07-05 12:35:18.000000
1126,18369,Белый медведь,2021-07-05 13:24:46.000000
1127,14829,isleep,2021-07-05 17:23:19.000000
1128,17340,Posuda luminarc,2021-07-05 18:56:00.000000
1129,17963,erapara,2021-07-05 22:54:37.000000
1130,18858,Sweet Home,2021-07-06 15:51:21.000000
1131,12552,irrigators,2021-07-06 16:05:06.000000
1132,17811,Pinokio,2021-07-06 17:44:44.000000
1133,18809,ЭкортБел,2021-07-07 13:30:48.000000
1134,17349,buydom,2021-07-07 14:04:11.000000
1135,15747,PIXEL,2021-07-07 16:27:24.000000
1136,19478,SAMURA,2021-07-08 13:36:26.000000
1137,19349,td-mebel,2021-07-08 14:09:46.000000
1138,16230,PAWETRA,2021-07-08 14:33:28.000000
1139,16897,"ООО ""Светопрозрачная кровля""",2021-07-08 15:18:01.000000
1140,18385,udachka,2021-07-08 17:21:03.000000
1141,19345,GIGASHOP безнал,2021-07-08 17:53:50.000000
1142,19427,всё Бел,2021-07-09 12:22:33.000000
1143,19401,ProTexno,2021-07-09 14:50:18.000000
1144,19344,Lerya,2021-07-09 17:14:14.000000
1145,8821,Belpro.by,2021-07-09 18:44:01.000000
1146,13007,domposudy,2021-07-09 19:24:25.000000
1147,19510,Autodetali,2021-07-09 20:29:43.000000
1148,13164,BelSon,2021-07-10 03:51:36.000000
1149,17896,alltechno,2021-07-10 21:14:40.000000
1150,15519,redshop.by,2021-07-12 13:59:36.000000
1151,19460,Aqara,2021-07-12 14:07:54.000000
1152,3718,Shinshina,2021-07-12 14:08:29.000000
1153,16495,PlanetaHobby,2021-07-12 14:57:13.000000
1154,18014,AquaShop,2021-07-12 18:45:33.000000
1155,12655,kubik-shop,2021-07-13 11:18:45.000000
1156,14409,zhlobinmarket,2021-07-13 13:12:50.000000
1157,17798,Uzel-auto,2021-07-13 16:02:45.000000
1158,19537,Lovetoy,2021-07-13 17:42:39.000000
1159,18301,storz,2021-07-13 20:30:14.000000
1160,4939,bagaznik,2021-07-14 13:45:40.000000
1161,12963,I-ON,2021-07-14 17:00:35.000000
1162,16729,Санэнерджи,2021-07-14 19:53:43.000000
1163,10133,daybyday,2021-07-15 13:03:00.000000
1164,19529,1dveri,2021-07-15 13:10:52.000000
1165,698,Мегастор,2021-07-16 20:56:02.000000
1166,16619,Хобби-Парк,2021-07-18 18:10:04.000000
1167,19556,OMEX,2021-07-19 22:15:21.000000
1168,19523,TUF,2021-07-20 12:52:59.000000
1169,19453,i-program,2021-07-22 15:33:57.000000
1170,5097,cheapmunk,2021-07-22 19:26:08.000000
1171,18135,Магазин корейской косметики Paletka,2021-07-23 07:46:56.000000
1172,3376,Duty free,2021-07-23 11:42:25.000000
1173,17302,Мобильные-штучки,2021-07-23 12:22:34.000000
1174,5329,АВТОИНСТРУМЕНТ,2021-07-23 16:09:46.000000
1175,19469,Модус Керамика,2021-07-23 18:04:45.000000
1176,13909,ТимТрейд,2021-07-23 22:48:40.000000
1177,12247,funtastik,2021-07-24 15:56:06.000000
1178,6612,tyreG,2021-07-27 15:19:09.000000
1179,19576,ROKO,2021-07-28 07:27:57.000000
1180,13586,АС-Керамикс,2021-07-28 17:12:28.000000
1181,13208,Mybox,2021-07-29 00:50:55.000000
1182,18223,Лидер,2021-07-30 01:02:47.000000
1183,15718,Arena-sporta,2021-07-30 09:23:44.000000
1184,13432,ГарантМаркет,2021-07-30 20:46:47.000000
1185,19271,ИНСТРУМЕНТ - ОПТ,2021-07-30 20:46:47.000000
1186,950,plasma,2021-07-31 01:13:44.000000
1187,19431,AquaRoom,2021-07-31 02:27:59.000000
1188,14914,Einhell,2021-07-31 11:34:47.000000
1189,19573,RESPECTSHOP,2021-07-31 14:30:44.000000
1190,19542,Территория техники плюс,2021-07-31 17:30:14.000000
1191,19592,Е-Могилев,2021-07-31 22:01:46.000000
1192,12497,"Швейный магазин ""Shpulka""",2021-08-01 07:03:24.000000
1193,13511,Теплосферa,2021-08-03 08:14:03.000000
1194,19432,B:Store,2021-08-03 09:22:32.000000
1195,19587,iPlus,2021-08-03 09:47:20.000000
1196,19462,my-kitchen,2021-08-06 07:21:54.000000
1197,19506,Юнайтед Кемикалс,2021-08-06 09:19:31.000000
1198,18125,Sella,2021-08-06 10:05:09.000000
1199,19526,Поторгуйся тут,2021-08-06 10:26:09.000000
1200,19599,ИНФОРМАТИКА,2021-08-06 11:03:29.000000
1201,19530,Престиж Тепло,2021-08-06 11:48:03.000000
1202,7661,Евротерм ООО,2021-08-06 12:15:51.000000
1203,19470,Домотехника+,2021-08-06 19:52:03.000000
1204,17225,Fishcamp,2021-08-07 01:42:48.000000
1205,8318,Techno-land,2021-08-07 05:17:51.000000
1206,19541,Autooils_Minsk,2021-08-08 00:42:48.000000
1207,18415,Deep Sleep,2021-08-08 23:04:34.000000
1208,14527,colesa,2021-08-14 04:11:16.000000
1209,19601,Bika-Mika,2021-08-14 08:55:14.000000
1210,19440,Мобилюкс,2021-08-14 10:17:34.000000
1211,6700,шесть семёрок,2021-08-14 11:31:15.000000
1212,19604,APECS,2021-08-14 13:56:13.000000
1213,13535,Фабрика Компьютеров FK,2021-08-14 13:56:13.000000
1214,19420,sector6,2021-08-14 13:59:49.000000
1215,17954,Data-Life,2021-08-14 14:00:39.000000
1216,19634,АйТи-МИГ,2021-08-14 14:01:00.000000
1217,19468,baseusstore,2021-08-14 14:01:44.000000
1218,19621,Cybex,2021-08-14 14:01:56.000000
1219,18424,fotomir shop,2021-08-14 14:02:50.000000
1220,19625,SPORTEKIP,2021-08-14 14:04:24.000000
1221,16348,Интернет-магазин Doms.by,2021-08-14 14:04:48.000000
1222,14114,ФОРМУЛА КОМФОРТА,2021-08-14 14:04:55.000000
1223,17956,ЦертаБел,2021-08-14 14:11:16.000000
1224,17452,Эликон,2021-08-14 14:14:38.000000
1225,13217,asteroid,2021-08-14 14:16:54.000000
1226,18534,bytovichok.by,2021-08-14 14:16:55.000000
1227,5184,stroinstrument,2021-08-14 14:17:52.000000
1228,19596,GREEM,2021-08-14 14:18:50.000000
1229,17011,multimarket.,2021-08-14 14:18:54.000000
1230,17264,Велосипеды.,2021-08-14 14:19:49.000000
1231,19581,STATUS MEBEL,2021-08-14 14:20:49.000000
1232,5357,"ООО ""Фострейд""",2021-08-14 14:23:03.000000
1233,19570,Galaktika-svet,2021-08-14 14:26:03.000000
1234,19588,KvetkaDom,2021-08-14 14:26:49.000000
1235,19481,БериDари,2021-08-14 14:38:26.000000
1236,19498,IronChef,2021-08-14 14:39:57.000000
1237,14068,technoboard,2021-08-14 14:41:58.000000
1238,17562,babypol,2021-08-14 14:51:14.000000
1239,17562,babypol,2021-08-14 14:51:14.000000
1240,15555,15555,2021-08-14 15:33:38.000000
1241,19367,jax,2021-08-14 15:37:12.000000
1242,10169,ВЫТЯЖКИ НА КУЛЬМАН,2021-08-16 21:13:52.000000
1243,8511,СпасТех,2021-08-17 18:35:18.000000
1244,14608,Знак успеха,2021-08-17 23:06:07.000000
1245,18604,«Дверной дискаунтер»,2021-08-18 00:53:13.000000
1246,172,OnlineGSM,2021-08-20 14:32:02.000000
1247,19643,Mobilas,2021-08-24 18:00:04.000000
1248,19524,TUF безнал,2021-08-24 19:31:17.000000
1249,19595,Игрушечный-мир,2021-08-24 20:06:52.000000
1250,19602,Ahi,2021-08-24 23:27:14.000000
1251,19547,Чудо-техника,2021-08-25 00:03:27.000000
1252,19578,Cactus trade,2021-08-25 00:07:48.000000
1253,19615,ONLINE,2021-08-25 00:09:50.000000
1254,17571,car-car,2021-08-25 00:12:15.000000
1255,19618,Область безопасности,2021-08-25 00:20:26.000000
1256,9821,СВИАТ,2021-08-25 00:23:01.000000
1257,19648,Masteri,2021-08-25 00:24:00.000000
1258,15353,М1-SHOP,2021-08-25 00:44:07.000000
1259,18993,Интернет-магазин WC,2021-08-25 00:44:20.000000
1260,19265,Кошкин,2021-08-25 00:45:46.000000
1261,12926,Daewoo Enertec,2021-08-25 00:54:32.000000
1262,16178,VeloGo,2021-08-25 00:56:33.000000
1263,3512,ТриДжиТек,2021-08-25 01:24:51.000000
1264,19603,MGD,2021-08-25 16:08:32.000000
1265,19339,220SHOP,2021-08-25 18:36:43.000000
1266,19579,Pool-Store,2021-08-25 21:13:37.000000
1267,17602,Gipfel,2021-08-25 21:45:39.000000
1268,18985,buro7,2021-08-25 21:53:16.000000
1269,10651,LINDERO,2021-08-25 22:00:52.000000
1270,19369,Sanlux,2021-08-26 03:30:44.000000
1271,16771,Чудотехника,2021-08-27 00:31:07.000000
1272,15361,FARBMANN,2021-08-27 12:41:39.000000
1273,13743,IVESTA,2021-08-27 13:23:17.000000
1274,19660,ikeacity,2021-08-29 13:21:42.000000
1275,18703,Pricheskino,2021-08-30 01:00:07.000000
1276,19546,AKBLAB,2021-08-30 13:45:01.000000
1277,19608,ETC Единая Торговая Система-безнал,2021-08-30 16:21:53.000000
1278,19668,klimat-line,2021-08-30 16:40:40.000000
1279,19657,ЛК ТехноТрейд,2021-08-30 18:44:03.000000
1280,197,ТТН,2021-08-31 12:49:03.000000
1281,585,7 дней,2021-08-31 12:49:03.000000
1282,16084,SUPER-CLIMATE,2021-08-31 16:07:02.000000
1283,19647,Prod-life,2021-08-31 16:15:57.000000
1284,19682,ОНВ Логист,2021-08-31 19:11:00.000000
1285,18944,ООО ПУМИ-С,2021-08-31 19:24:10.000000
1286,15979,Играй с умом,2021-09-01 13:48:56.000000
1287,19445,TDMEM,2021-09-01 13:55:36.000000
1288,12893,Белтайрторг,2021-09-01 16:34:27.000000
1289,14069,TexnoTrend,2021-09-02 10:39:40.000000
1290,10294,Coleso,2021-09-02 10:40:52.000000
1291,19665,Видеонаблюдение,2021-09-02 10:56:41.000000
1292,18971,ИП Корень А.П.,2021-09-02 11:03:22.000000
1293,13419,БЕЛДОРС,2021-09-02 16:45:33.000000
1294,18917,Vkladovke,2021-09-02 16:55:15.000000
1295,19681,RDK,2021-09-02 19:11:47.000000
1296,13622,Jewel,2021-09-03 13:15:43.000000
1297,19678,7422 — Онлайн Гипермаркет,2021-09-03 13:19:10.000000
1298,19656,Cosatto,2021-09-03 19:17:58.000000
1299,19417,zooshopping,2021-09-03 23:17:16.000000
1300,13130,Enerteh,2021-09-06 16:46:15.000000
1301,18513,Kitchen Coffee Roasters,2021-09-07 17:36:59.000000
1302,19683,24DOMA,2021-09-07 17:43:31.000000
1303,19671,Сис и Масис,2021-09-07 22:48:50.000000
1304,19680,Market.,2021-09-07 23:13:12.000000
1305,19471,Amper,2021-09-08 16:57:28.000000
1306,17536,mama-best,2021-09-08 21:03:44.000000
1307,6548,Sanline,2021-09-09 17:17:55.000000
1308,19696,Hookah Gooka,2021-09-09 17:21:47.000000
1309,6431,310,2021-09-09 20:20:00.000000
1310,4707,wheelmarket.,2021-09-10 14:31:01.000000
1311,9584,Molot 4-4,2021-09-10 14:47:33.000000
1312,19624,МастерСам,2021-09-10 17:28:49.000000
1313,19593,Estetlux,2021-09-11 17:47:21.000000
1314,5617,justA,2021-09-12 21:08:26.000000
1315,19654,joi,2021-09-13 14:23:15.000000
1316,19623,TEPLOTEK,2021-09-13 17:54:46.000000
1317,19679,ДиаДим,2021-09-14 20:53:00.000000
1318,7968,Магазин бытовой техники премиум-класса PREMIUMTEHNIKA,2021-09-27 16:39:07.000000
1319,19717,ВодаДома,2021-09-27 16:49:56.000000
1320,19706,Agroup+,2021-09-27 16:52:31.000000
1321,14079,kai,2021-09-27 17:23:06.000000
1322,17194,Maxlevel,2021-09-27 17:45:12.000000
1323,18631,100R,2021-09-27 18:34:21.000000
1324,15560,shinatut,2021-09-27 20:43:02.000000
1325,16863,hpmarket,2021-09-27 23:04:35.000000
1326,19708,REDTOOL,2021-09-28 00:04:36.000000
1327,14838,Aqualider,2021-09-28 00:46:55.000000
1328,19695,Babyok,2021-09-28 04:59:04.000000
1329,19699,SmartAvto,2021-09-28 10:59:58.000000
1330,19723,sfera,2021-09-28 12:50:14.000000
